STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,hhcomp,Household composition,rskpovth,Risk of poverty threshold,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1,One adult,TOTAL,Total,PC,Percentage,EL,Greece,2012,,28.3,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1,One adult,TOTAL,Total,PC,Percentage,EL,Greece,2013,,27.3,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1,One adult,TOTAL,Total,PC,Percentage,EL,Greece,2014,,23.2,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1,One adult,TOTAL,Total,PC,Percentage,EL,Greece,2015,,20.8,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1,One adult,TOTAL,Total,PC,Percentage,EL,Greece,2016,,20.9,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1,One adult,TOTAL,Total,PC,Percentage,EL,Greece,2017,,21.4,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1,One adult,TOTAL,Total,PC,Percentage,EL,Greece,2018,,21.6,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1,One adult,TOTAL,Total,PC,Percentage,EL,Greece,2019,,21.4,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1,One adult,TOTAL,Total,PC,Percentage,EL,Greece,2020,,21.7,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1,One adult,TOTAL,Total,PC,Percentage,EL,Greece,2023,,21.2,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1,One adult,TOTAL,Total,PC,Percentage,ES,Spain,2012,,7.7,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1,One adult,TOTAL,Total,PC,Percentage,ES,Spain,2013,,9.4,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1,One adult,TOTAL,Total,PC,Percentage,ES,Spain,2014,,9.5,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1,One adult,TOTAL,Total,PC,Percentage,ES,Spain,2015,,8.3,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1,One adult,TOTAL,Total,PC,Percentage,ES,Spain,2016,,8.7,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1,One adult,TOTAL,Total,PC,Percentage,ES,Spain,2017,,7.8,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1,One adult,TOTAL,Total,PC,Percentage,ES,Spain,2018,,8.6,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1,One adult,TOTAL,Total,PC,Percentage,ES,Spain,2019,,9.0,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1,One adult,TOTAL,Total,PC,Percentage,ES,Spain,2020,,12.4,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1,One adult,TOTAL,Total,PC,Percentage,ES,Spain,2023,,10.9,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1,One adult,TOTAL,Total,PC,Percentage,EU,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2012,,15.5,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1,One adult,TOTAL,Total,PC,Percentage,EU,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2013,,15.7,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1,One adult,TOTAL,Total,PC,Percentage,EU,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2014,,15.6,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1,One adult,TOTAL,Total,PC,Percentage,EU,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2015,,15.7,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1,One adult,TOTAL,Total,PC,Percentage,EU,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2016,,15.6,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1,One adult,TOTAL,Total,PC,Percentage,EU,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2017,,16.5,,e,estimated,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1,One adult,TOTAL,Total,PC,Percentage,EU,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2018,,16.9,,e,estimated,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1,One adult,TOTAL,Total,PC,Percentage,EU,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2019,,16.4,,e,estimated,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1,One adult,TOTAL,Total,PC,Percentage,EU27_2007,European Union - 27 countries (2007-2013),2012,,15.6,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1,One adult,TOTAL,Total,PC,Percentage,EU27_2007,European Union - 27 countries (2007-2013),2013,,15.7,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1,One adult,TOTAL,Total,PC,Percentage,EU27_2007,European Union - 27 countries (2007-2013),2014,,15.7,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1,One adult,TOTAL,Total,PC,Percentage,EU27_2007,European Union - 27 countries (2007-2013),2015,,15.7,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1,One adult,TOTAL,Total,PC,Percentage,EU27_2007,European Union - 27 countries (2007-2013),2016,,15.6,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1,One adult,TOTAL,Total,PC,Percentage,EU27_2007,European Union - 27 countries (2007-2013),2017,,16.6,,e,estimated,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1,One adult,TOTAL,Total,PC,Percentage,EU27_2007,European Union - 27 countries (2007-2013),2018,,16.9,,e,estimated,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1,One adult,TOTAL,Total,PC,Percentage,EU27_2007,European Union - 27 countries (2007-2013),2019,,16.4,,e,estimated,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1,One adult,TOTAL,Total,PC,Percentage,EU27_2020,European Union - 27 countries (from 2020),2012,,16.5,,e,estimated,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1,One adult,TOTAL,Total,PC,Percentage,EU27_2020,European Union - 27 countries (from 2020),2013,,16.7,,e,estimated,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1,One adult,TOTAL,Total,PC,Percentage,EU27_2020,European Union - 27 countries (from 2020),2014,,16.7,,e,estimated,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1,One adult,TOTAL,Total,PC,Percentage,EU27_2020,European Union - 27 countries (from 2020),2015,,16.6,,e,estimated,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1,One adult,TOTAL,Total,PC,Percentage,EU27_2020,European Union - 27 countries (from 2020),2016,,16.2,,e,estimated,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1,One adult,TOTAL,Total,PC,Percentage,EU27_2020,European Union - 27 countries (from 2020),2017,,16.7,,e,estimated,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1,One adult,TOTAL,Total,PC,Percentage,EU27_2020,European Union - 27 countries (from 2020),2018,,17.2,,e,estimated,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1,One adult,TOTAL,Total,PC,Percentage,EU27_2020,European Union - 27 countries (from 2020),2019,,16.6,,e,estimated,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1,One adult,TOTAL,Total,PC,Percentage,EU27_2020,European Union - 27 countries (from 2020),2020,,14.2,,e,estimated,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1,One adult,TOTAL,Total,PC,Percentage,EU27_2020,European Union - 27 countries (from 2020),2023,,13.2,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1,One adult,TOTAL,Total,PC,Percentage,EU28,European Union - 28 countries (2013-2020),2012,,15.5,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1,One adult,TOTAL,Total,PC,Percentage,EU28,European Union - 28 countries (2013-2020),2013,,15.7,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1,One adult,TOTAL,Total,PC,Percentage,EU28,European Union - 28 countries (2013-2020),2014,,15.6,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1,One adult,TOTAL,Total,PC,Percentage,EU28,European Union - 28 countries (2013-2020),2015,,15.7,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1,One adult,TOTAL,Total,PC,Percentage,EU28,European Union - 28 countries (2013-2020),2016,,15.6,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1,One adult,TOTAL,Total,PC,Percentage,EU28,European Union - 28 countries (2013-2020),2017,,16.5,,e,estimated,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1,One adult,TOTAL,Total,PC,Percentage,EU28,European Union - 28 countries (2013-2020),2018,,16.9,,e,estimated,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1,One adult,TOTAL,Total,PC,Percentage,EU28,European Union - 28 countries (2013-2020),2019,,16.4,,e,estimated,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1,One adult,TOTAL,Total,PC,Percentage,FI,Finland,2012,,9.9,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1,One adult,TOTAL,Total,PC,Percentage,FI,Finland,2013,,9.4,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1,One adult,TOTAL,Total,PC,Percentage,FI,Finland,2014,,10.1,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1,One adult,TOTAL,Total,PC,Percentage,FI,Finland,2015,,9.4,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1,One adult,TOTAL,Total,PC,Percentage,FI,Finland,2016,,8.4,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1,One adult,TOTAL,Total,PC,Percentage,FI,Finland,2017,,8.3,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1,One adult,TOTAL,Total,PC,Percentage,FI,Finland,2018,,8.8,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1,One adult,TOTAL,Total,PC,Percentage,FI,Finland,2019,,10.1,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1,One adult,TOTAL,Total,PC,Percentage,FI,Finland,2020,,11.4,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1,One adult,TOTAL,Total,PC,Percentage,FI,Finland,2023,,10.6,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1,One adult,TOTAL,Total,PC,Percentage,FR,France,2012,,10.5,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1,One adult,TOTAL,Total,PC,Percentage,FR,France,2013,,11.2,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1,One adult,TOTAL,Total,PC,Percentage,FR,France,2014,,12.2,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1,One adult,TOTAL,Total,PC,Percentage,FR,France,2015,,14.0,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1,One adult,TOTAL,Total,PC,Percentage,FR,France,2016,,13.9,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1,One adult,TOTAL,Total,PC,Percentage,FR,France,2017,,13.7,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1,One adult,TOTAL,Total,PC,Percentage,FR,France,2018,,14.5,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1,One adult,TOTAL,Total,PC,Percentage,FR,France,2019,,15.4,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1,One adult,TOTAL,Total,PC,Percentage,FR,France,2020,,19.1,,b,break in time series,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1,One adult,TOTAL,Total,PC,Percentage,FR,France,2023,,16.3,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1,One adult,TOTAL,Total,PC,Percentage,HR,Croatia,2012,,5.8,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1,One adult,TOTAL,Total,PC,Percentage,HR,Croatia,2013,,5.8,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1,One adult,TOTAL,Total,PC,Percentage,HR,Croatia,2014,,5.9,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1,One adult,TOTAL,Total,PC,Percentage,HR,Croatia,2015,,5.3,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1,One adult,TOTAL,Total,PC,Percentage,HR,Croatia,2016,,5.3,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1,One adult,TOTAL,Total,PC,Percentage,HR,Croatia,2017,,4.7,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1,One adult,TOTAL,Total,PC,Percentage,HR,Croatia,2018,,5.7,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1,One adult,TOTAL,Total,PC,Percentage,HR,Croatia,2019,,5.1,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1,One adult,TOTAL,Total,PC,Percentage,HR,Croatia,2020,,4.2,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1,One adult,TOTAL,Total,PC,Percentage,HR,Croatia,2023,,4.3,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1,One adult,TOTAL,Total,PC,Percentage,HU,Hungary,2012,,12.7,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1,One adult,TOTAL,Total,PC,Percentage,HU,Hungary,2013,,15.7,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1,One adult,TOTAL,Total,PC,Percentage,HU,Hungary,2014,,16.7,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1,One adult,TOTAL,Total,PC,Percentage,HU,Hungary,2015,,14.0,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1,One adult,TOTAL,Total,PC,Percentage,HU,Hungary,2016,,12.5,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1,One adult,TOTAL,Total,PC,Percentage,HU,Hungary,2017,,13.1,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1,One adult,TOTAL,Total,PC,Percentage,HU,Hungary,2018,,9.9,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1,One adult,TOTAL,Total,PC,Percentage,HU,Hungary,2019,,12.1,,b,break in time series,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1,One adult,TOTAL,Total,PC,Percentage,HU,Hungary,2020,,12.6,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1,One adult,TOTAL,Total,PC,Percentage,HU,Hungary,2023,,14.8,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1,One adult,TOTAL,Total,PC,Percentage,IE,Ireland,2012,,4.8,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1,One adult,TOTAL,Total,PC,Percentage,IE,Ireland,2013,,4.9,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1,One adult,TOTAL,Total,PC,Percentage,IE,Ireland,2014,,5.6,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1,One adult,TOTAL,Total,PC,Percentage,IE,Ireland,2015,,4.0,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1,One adult,TOTAL,Total,PC,Percentage,IE,Ireland,2016,,3.6,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1,One adult,TOTAL,Total,PC,Percentage,IE,Ireland,2017,,5.5,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1,One adult,TOTAL,Total,PC,Percentage,IE,Ireland,2018,,6.3,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1,One adult,TOTAL,Total,PC,Percentage,IE,Ireland,2019,,4.9,,b,break in time series,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1,One adult,TOTAL,Total,PC,Percentage,IE,Ireland,2020,,7.0,,b,break in time series,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1,One adult,TOTAL,Total,PC,Percentage,IE,Ireland,2023,,8.3,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1,One adult,TOTAL,Total,PC,Percentage,IS,Iceland,2012,,10.1,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1,One adult,TOTAL,Total,PC,Percentage,IS,Iceland,2013,,11.7,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1,One adult,TOTAL,Total,PC,Percentage,IS,Iceland,2014,,11.9,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1,One adult,TOTAL,Total,PC,Percentage,IS,Iceland,2015,,14.5,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1,One adult,TOTAL,Total,PC,Percentage,IS,Iceland,2016,,11.2,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1,One adult,TOTAL,Total,PC,Percentage,IS,Iceland,2017,,9.6,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1,One adult,TOTAL,Total,PC,Percentage,IS,Iceland,2018,,8.9,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1,One adult,TOTAL,Total,PC,Percentage,IS,Iceland,2019,,13.5,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1,One adult,TOTAL,Total,PC,Percentage,IS,Iceland,2020,,10.9,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1,One adult,TOTAL,Total,PC,Percentage,IT,Italy,2012,,16.2,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1,One adult,TOTAL,Total,PC,Percentage,IT,Italy,2013,,15.1,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1,One adult,TOTAL,Total,PC,Percentage,IT,Italy,2014,,17.0,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1,One adult,TOTAL,Total,PC,Percentage,IT,Italy,2015,,16.8,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1,One adult,TOTAL,Total,PC,Percentage,IT,Italy,2016,,14.3,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1,One adult,TOTAL,Total,PC,Percentage,IT,Italy,2017,,11.0,,,,,
