STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,duration,Duration,isced11,International Standard Classification of Education (ISCED 2011),age,Age class,sex,Sex,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:TPS00053(1.0),Employment rates of recent graduates,A,Annual,Y1-3,From 1 to 3 years,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y20-34,From 20 to 34 years,T,Total,PC,Percentage,RS,Serbia,2016,,54.1,,,,,
dataflow,ESTAT:TPS00053(1.0),Employment rates of recent graduates,A,Annual,Y1-3,From 1 to 3 years,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y20-34,From 20 to 34 years,T,Total,PC,Percentage,RS,Serbia,2017,,61.4,,,,,
dataflow,ESTAT:TPS00053(1.0),Employment rates of recent graduates,A,Annual,Y1-3,From 1 to 3 years,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y20-34,From 20 to 34 years,T,Total,PC,Percentage,RS,Serbia,2018,,64.3,,,,,
dataflow,ESTAT:TPS00053(1.0),Employment rates of recent graduates,A,Annual,Y1-3,From 1 to 3 years,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y20-34,From 20 to 34 years,T,Total,PC,Percentage,RS,Serbia,2019,,66.5,,,,,
dataflow,ESTAT:TPS00053(1.0),Employment rates of recent graduates,A,Annual,Y1-3,From 1 to 3 years,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y20-34,From 20 to 34 years,T,Total,PC,Percentage,RS,Serbia,2020,,62.3,,,,,
dataflow,ESTAT:TPS00053(1.0),Employment rates of recent graduates,A,Annual,Y1-3,From 1 to 3 years,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y20-34,From 20 to 34 years,T,Total,PC,Percentage,RS,Serbia,2021,,65.5,,b,break in time series,,
dataflow,ESTAT:TPS00053(1.0),Employment rates of recent graduates,A,Annual,Y1-3,From 1 to 3 years,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y20-34,From 20 to 34 years,T,Total,PC,Percentage,RS,Serbia,2022,,72.4,,,,,
dataflow,ESTAT:TPS00053(1.0),Employment rates of recent graduates,A,Annual,Y1-3,From 1 to 3 years,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y20-34,From 20 to 34 years,T,Total,PC,Percentage,RS,Serbia,2023,,72.1,,,,,
dataflow,ESTAT:TPS00053(1.0),Employment rates of recent graduates,A,Annual,Y1-3,From 1 to 3 years,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y20-34,From 20 to 34 years,T,Total,PC,Percentage,RS,Serbia,2024,,73.1,,,,,
dataflow,ESTAT:TPS00053(1.0),Employment rates of recent graduates,A,Annual,Y1-3,From 1 to 3 years,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y20-34,From 20 to 34 years,T,Total,PC,Percentage,RS,Serbia,2025,,70.1,,,,,
dataflow,ESTAT:TPS00053(1.0),Employment rates of recent graduates,A,Annual,Y1-3,From 1 to 3 years,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y20-34,From 20 to 34 years,T,Total,PC,Percentage,SE,Sweden,2014,,85.0,,b,break in time series,,
dataflow,ESTAT:TPS00053(1.0),Employment rates of recent graduates,A,Annual,Y1-3,From 1 to 3 years,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y20-34,From 20 to 34 years,T,Total,PC,Percentage,SE,Sweden,2015,,85.9,,,,,
dataflow,ESTAT:TPS00053(1.0),Employment rates of recent graduates,A,Annual,Y1-3,From 1 to 3 years,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y20-34,From 20 to 34 years,T,Total,PC,Percentage,SE,Sweden,2016,,86.7,,,,,
dataflow,ESTAT:TPS00053(1.0),Employment rates of recent graduates,A,Annual,Y1-3,From 1 to 3 years,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y20-34,From 20 to 34 years,T,Total,PC,Percentage,SE,Sweden,2017,,88.3,,,,,
dataflow,ESTAT:TPS00053(1.0),Employment rates of recent graduates,A,Annual,Y1-3,From 1 to 3 years,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y20-34,From 20 to 34 years,T,Total,PC,Percentage,SE,Sweden,2018,,88.1,,b,break in time series,,
dataflow,ESTAT:TPS00053(1.0),Employment rates of recent graduates,A,Annual,Y1-3,From 1 to 3 years,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y20-34,From 20 to 34 years,T,Total,PC,Percentage,SE,Sweden,2019,,88.7,,,,,
dataflow,ESTAT:TPS00053(1.0),Employment rates of recent graduates,A,Annual,Y1-3,From 1 to 3 years,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y20-34,From 20 to 34 years,T,Total,PC,Percentage,SE,Sweden,2020,,86.4,,,,,
dataflow,ESTAT:TPS00053(1.0),Employment rates of recent graduates,A,Annual,Y1-3,From 1 to 3 years,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y20-34,From 20 to 34 years,T,Total,PC,Percentage,SE,Sweden,2021,,87.1,,b,break in time series,,
dataflow,ESTAT:TPS00053(1.0),Employment rates of recent graduates,A,Annual,Y1-3,From 1 to 3 years,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y20-34,From 20 to 34 years,T,Total,PC,Percentage,SE,Sweden,2022,,88.4,,,,,
dataflow,ESTAT:TPS00053(1.0),Employment rates of recent graduates,A,Annual,Y1-3,From 1 to 3 years,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y20-34,From 20 to 34 years,T,Total,PC,Percentage,SE,Sweden,2023,,87.9,,,,,
dataflow,ESTAT:TPS00053(1.0),Employment rates of recent graduates,A,Annual,Y1-3,From 1 to 3 years,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y20-34,From 20 to 34 years,T,Total,PC,Percentage,SE,Sweden,2024,,85.8,,,,,
dataflow,ESTAT:TPS00053(1.0),Employment rates of recent graduates,A,Annual,Y1-3,From 1 to 3 years,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y20-34,From 20 to 34 years,T,Total,PC,Percentage,SE,Sweden,2025,,87.0,,,,,
dataflow,ESTAT:TPS00053(1.0),Employment rates of recent graduates,A,Annual,Y1-3,From 1 to 3 years,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y20-34,From 20 to 34 years,T,Total,PC,Percentage,SI,Slovenia,2014,,70.1,,b,break in time series,,
dataflow,ESTAT:TPS00053(1.0),Employment rates of recent graduates,A,Annual,Y1-3,From 1 to 3 years,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y20-34,From 20 to 34 years,T,Total,PC,Percentage,SI,Slovenia,2015,,71.5,,,,,
dataflow,ESTAT:TPS00053(1.0),Employment rates of recent graduates,A,Annual,Y1-3,From 1 to 3 years,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y20-34,From 20 to 34 years,T,Total,PC,Percentage,SI,Slovenia,2016,,76.7,,,,,
dataflow,ESTAT:TPS00053(1.0),Employment rates of recent graduates,A,Annual,Y1-3,From 1 to 3 years,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y20-34,From 20 to 34 years,T,Total,PC,Percentage,SI,Slovenia,2017,,81.6,,,,,
dataflow,ESTAT:TPS00053(1.0),Employment rates of recent graduates,A,Annual,Y1-3,From 1 to 3 years,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y20-34,From 20 to 34 years,T,Total,PC,Percentage,SI,Slovenia,2018,,84.2,,,,,
dataflow,ESTAT:TPS00053(1.0),Employment rates of recent graduates,A,Annual,Y1-3,From 1 to 3 years,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y20-34,From 20 to 34 years,T,Total,PC,Percentage,SI,Slovenia,2019,,86.0,,,,,
dataflow,ESTAT:TPS00053(1.0),Employment rates of recent graduates,A,Annual,Y1-3,From 1 to 3 years,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y20-34,From 20 to 34 years,T,Total,PC,Percentage,SI,Slovenia,2020,,82.8,,,,,
dataflow,ESTAT:TPS00053(1.0),Employment rates of recent graduates,A,Annual,Y1-3,From 1 to 3 years,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y20-34,From 20 to 34 years,T,Total,PC,Percentage,SI,Slovenia,2021,,85.1,,b,break in time series,,
dataflow,ESTAT:TPS00053(1.0),Employment rates of recent graduates,A,Annual,Y1-3,From 1 to 3 years,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y20-34,From 20 to 34 years,T,Total,PC,Percentage,SI,Slovenia,2022,,84.2,,,,,
dataflow,ESTAT:TPS00053(1.0),Employment rates of recent graduates,A,Annual,Y1-3,From 1 to 3 years,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y20-34,From 20 to 34 years,T,Total,PC,Percentage,SI,Slovenia,2023,,85.4,,b,break in time series,,
dataflow,ESTAT:TPS00053(1.0),Employment rates of recent graduates,A,Annual,Y1-3,From 1 to 3 years,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y20-34,From 20 to 34 years,T,Total,PC,Percentage,SI,Slovenia,2024,,84.6,,,,,
dataflow,ESTAT:TPS00053(1.0),Employment rates of recent graduates,A,Annual,Y1-3,From 1 to 3 years,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y20-34,From 20 to 34 years,T,Total,PC,Percentage,SI,Slovenia,2025,,84.7,,,,,
dataflow,ESTAT:TPS00053(1.0),Employment rates of recent graduates,A,Annual,Y1-3,From 1 to 3 years,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y20-34,From 20 to 34 years,T,Total,PC,Percentage,SK,Slovakia,2014,,72.7,,b,break in time series,,
dataflow,ESTAT:TPS00053(1.0),Employment rates of recent graduates,A,Annual,Y1-3,From 1 to 3 years,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y20-34,From 20 to 34 years,T,Total,PC,Percentage,SK,Slovakia,2015,,75.2,,,,,
dataflow,ESTAT:TPS00053(1.0),Employment rates of recent graduates,A,Annual,Y1-3,From 1 to 3 years,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y20-34,From 20 to 34 years,T,Total,PC,Percentage,SK,Slovakia,2016,,79.6,,,,,
dataflow,ESTAT:TPS00053(1.0),Employment rates of recent graduates,A,Annual,Y1-3,From 1 to 3 years,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y20-34,From 20 to 34 years,T,Total,PC,Percentage,SK,Slovakia,2017,,81.5,,,,,
dataflow,ESTAT:TPS00053(1.0),Employment rates of recent graduates,A,Annual,Y1-3,From 1 to 3 years,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y20-34,From 20 to 34 years,T,Total,PC,Percentage,SK,Slovakia,2018,,83.4,,,,,
dataflow,ESTAT:TPS00053(1.0),Employment rates of recent graduates,A,Annual,Y1-3,From 1 to 3 years,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y20-34,From 20 to 34 years,T,Total,PC,Percentage,SK,Slovakia,2019,,83.9,,,,,
dataflow,ESTAT:TPS00053(1.0),Employment rates of recent graduates,A,Annual,Y1-3,From 1 to 3 years,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y20-34,From 20 to 34 years,T,Total,PC,Percentage,SK,Slovakia,2020,,82.8,,,,,
dataflow,ESTAT:TPS00053(1.0),Employment rates of recent graduates,A,Annual,Y1-3,From 1 to 3 years,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y20-34,From 20 to 34 years,T,Total,PC,Percentage,SK,Slovakia,2021,,79.5,,b,break in time series,,
dataflow,ESTAT:TPS00053(1.0),Employment rates of recent graduates,A,Annual,Y1-3,From 1 to 3 years,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y20-34,From 20 to 34 years,T,Total,PC,Percentage,SK,Slovakia,2022,,83.9,,b,break in time series,,
dataflow,ESTAT:TPS00053(1.0),Employment rates of recent graduates,A,Annual,Y1-3,From 1 to 3 years,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y20-34,From 20 to 34 years,T,Total,PC,Percentage,SK,Slovakia,2023,,84.5,,,,,
dataflow,ESTAT:TPS00053(1.0),Employment rates of recent graduates,A,Annual,Y1-3,From 1 to 3 years,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y20-34,From 20 to 34 years,T,Total,PC,Percentage,SK,Slovakia,2024,,88.3,,,,,
dataflow,ESTAT:TPS00053(1.0),Employment rates of recent graduates,A,Annual,Y1-3,From 1 to 3 years,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y20-34,From 20 to 34 years,T,Total,PC,Percentage,SK,Slovakia,2025,,84.8,,,,,
dataflow,ESTAT:TPS00053(1.0),Employment rates of recent graduates,A,Annual,Y1-3,From 1 to 3 years,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y20-34,From 20 to 34 years,T,Total,PC,Percentage,TR,Türkiye,2014,,62.5,,b,break in time series,,
dataflow,ESTAT:TPS00053(1.0),Employment rates of recent graduates,A,Annual,Y1-3,From 1 to 3 years,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y20-34,From 20 to 34 years,T,Total,PC,Percentage,TR,Türkiye,2015,,61.9,,,,,
dataflow,ESTAT:TPS00053(1.0),Employment rates of recent graduates,A,Annual,Y1-3,From 1 to 3 years,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y20-34,From 20 to 34 years,T,Total,PC,Percentage,TR,Türkiye,2016,,61.1,,,,,
dataflow,ESTAT:TPS00053(1.0),Employment rates of recent graduates,A,Annual,Y1-3,From 1 to 3 years,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y20-34,From 20 to 34 years,T,Total,PC,Percentage,TR,Türkiye,2017,,61.2,,,,,
dataflow,ESTAT:TPS00053(1.0),Employment rates of recent graduates,A,Annual,Y1-3,From 1 to 3 years,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y20-34,From 20 to 34 years,T,Total,PC,Percentage,TR,Türkiye,2018,,61.5,,,,,
dataflow,ESTAT:TPS00053(1.0),Employment rates of recent graduates,A,Annual,Y1-3,From 1 to 3 years,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y20-34,From 20 to 34 years,T,Total,PC,Percentage,TR,Türkiye,2019,,57.8,,,,,
dataflow,ESTAT:TPS00053(1.0),Employment rates of recent graduates,A,Annual,Y1-3,From 1 to 3 years,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y20-34,From 20 to 34 years,T,Total,PC,Percentage,TR,Türkiye,2020,,53.0,,,,,
dataflow,ESTAT:TPS00053(1.0),Employment rates of recent graduates,A,Annual,Y1-3,From 1 to 3 years,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y20-34,From 20 to 34 years,T,Total,PC,Percentage,TR,Türkiye,2021,,56.6,,b,break in time series,,
dataflow,ESTAT:TPS00053(1.0),Employment rates of recent graduates,A,Annual,Y1-3,From 1 to 3 years,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y20-34,From 20 to 34 years,T,Total,PC,Percentage,TR,Türkiye,2022,,62.2,,,,,
dataflow,ESTAT:TPS00053(1.0),Employment rates of recent graduates,A,Annual,Y1-3,From 1 to 3 years,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y20-34,From 20 to 34 years,T,Total,PC,Percentage,TR,Türkiye,2023,,64.7,,,,,
dataflow,ESTAT:TPS00053(1.0),Employment rates of recent graduates,A,Annual,Y1-3,From 1 to 3 years,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y20-34,From 20 to 34 years,T,Total,PC,Percentage,TR,Türkiye,2024,,64.5,,,,,
dataflow,ESTAT:TPS00053(1.0),Employment rates of recent graduates,A,Annual,Y1-3,From 1 to 3 years,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y20-34,From 20 to 34 years,T,Total,PC,Percentage,TR,Türkiye,2025,,64.0,,,,,
dataflow,ESTAT:TPS00053(1.0),Employment rates of recent graduates,A,Annual,Y1-3,From 1 to 3 years,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y20-34,From 20 to 34 years,T,Total,PC,Percentage,UK,United Kingdom,2014,,83.2,,b,break in time series,,
dataflow,ESTAT:TPS00053(1.0),Employment rates of recent graduates,A,Annual,Y1-3,From 1 to 3 years,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y20-34,From 20 to 34 years,T,Total,PC,Percentage,UK,United Kingdom,2015,,85.8,,,,,
dataflow,ESTAT:TPS00053(1.0),Employment rates of recent graduates,A,Annual,Y1-3,From 1 to 3 years,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y20-34,From 20 to 34 years,T,Total,PC,Percentage,UK,United Kingdom,2016,,84.4,,,,,
dataflow,ESTAT:TPS00053(1.0),Employment rates of recent graduates,A,Annual,Y1-3,From 1 to 3 years,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y20-34,From 20 to 34 years,T,Total,PC,Percentage,UK,United Kingdom,2017,,86.6,,,,,
dataflow,ESTAT:TPS00053(1.0),Employment rates of recent graduates,A,Annual,Y1-3,From 1 to 3 years,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y20-34,From 20 to 34 years,T,Total,PC,Percentage,UK,United Kingdom,2018,,86.7,,,,,
dataflow,ESTAT:TPS00053(1.0),Employment rates of recent graduates,A,Annual,Y1-3,From 1 to 3 years,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y20-34,From 20 to 34 years,T,Total,PC,Percentage,UK,United Kingdom,2019,,85.4,,,,,
